436,1.27,0.000005,0.002217,0.003357,0.000000
437,1.26,0.000005,0.002213,0.003363,0.000000
438,1.28,0.000005,0.002214,0.003357,0.000000
439,1.27,0.000005,0.002212,0.003354,0.000000
440,1.26,0.000005,0.002216,0.003353,0.000000
441,1.27,0.000005,0.002217,0.003349,0.000000
442,1.27,0.000005,0.002213,0.003351,0.000000
443,1.27,0.000005,0.002215,0.003354,0.000000
444,1.28,0.000005,0.002214,0.003352,0.000000
445,1.28,0.000005,0.002214,0.003362,0.000000
446,1.27,0.000005,0.002214,0.003354,0.000000
447,1.29,0.000005,0.002215,0.003350,0.000000
448,1.28,0.000005,0.002212,0.003344,0.000000
Best model saved at epoch,448,with test_l2,0.003344
449,1.29,0.000005,0.002212,0.003352,0.000000
450,1.29,0.000005,0.002209,0.003351,0.000000
451,1.28,0.000005,0.002207,0.003345,0.000000
452,1.27,0.000005,0.002207,0.003344,0.000000
Best model saved at epoch,452,with test_l2,0.003344
453,1.27,0.000005,0.002207,0.003345,0.000000
454,1.29,0.000005,0.002207,0.003343,0.000000
Best model saved at epoch,454,with test_l2,0.003343
455,1.28,0.000005,0.002207,0.003348,0.000000
456,1.27,0.000005,0.002207,0.003348,0.000000
457,1.27,0.000005,0.002206,0.003349,0.000000
458,1.27,0.000005,0.002205,0.003343,0.000000
Best model saved at epoch,458,with test_l2,0.003343
459,1.27,0.000005,0.002205,0.003344,0.000000
460,1.29,0.000005,0.002205,0.003343,0.000000
461,1.27,0.000005,0.002205,0.003356,0.000000
462,1.29,0.000005,0.002206,0.003347,0.000000
463,1.27,0.000005,0.002205,0.003348,0.000000
464,1.27,0.000005,0.002206,0.003349,0.000000
465,1.27,0.000005,0.002207,0.003342,0.000000
Best model saved at epoch,465,with test_l2,0.003342
466,1.27,0.000005,0.002204,0.003347,0.000000
467,1.27,0.000005,0.002205,0.003348,0.000000
468,1.27,0.000005,0.002207,0.003342,0.000000
469,1.28,0.000005,0.002204,0.003341,0.000000
Best model saved at epoch,469,with test_l2,0.003341
470,1.30,0.000005,0.002206,0.003346,0.000000
471,1.27,0.000005,0.002206,0.003343,0.000000
472,1.27,0.000005,0.002206,0.003341,0.000000
Best model saved at epoch,472,with test_l2,0.003341
473,1.27,0.000005,0.002205,0.003341,0.000000
474,1.27,0.000005,0.002204,0.003346,0.000000
475,1.27,0.000005,0.002204,0.003346,0.000000
476,1.28,0.000005,0.002206,0.003341,0.000000
477,1.27,0.000005,0.002205,0.003348,0.000000
478,1.27,0.000005,0.002204,0.003344,0.000000
479,1.30,0.000005,0.002204,0.003343,0.000000
480,1.27,0.000005,0.002202,0.003341,0.000000
481,1.29,0.000005,0.002203,0.003343,0.000000
482,1.30,0.000005,0.002203,0.003348,0.000000
483,1.28,0.000005,0.002204,0.003346,0.000000
484,1.27,0.000005,0.002204,0.003341,0.000000
485,1.29,0.000005,0.002204,0.003344,0.000000
486,1.29,0.000005,0.002204,0.003341,0.000000
487,1.27,0.000005,0.002203,0.003341,0.000000
Best model saved at epoch,487,with test_l2,0.003341
488,1.28,0.000005,0.002204,0.003338,0.000000
Best model saved at epoch,488,with test_l2,0.003338
489,1.27,0.000005,0.002205,0.003348,0.000000
490,1.28,0.000005,0.002202,0.003344,0.000000
491,1.27,0.000005,0.002204,0.003341,0.000000
492,1.27,0.000005,0.002204,0.003342,0.000000
493,1.27,0.000005,0.002202,0.003349,0.000000
494,1.26,0.000005,0.002202,0.003345,0.000000
495,1.27,0.000005,0.002202,0.003340,0.000000
496,1.27,0.000005,0.002202,0.003343,0.000000
497,1.27,0.000005,0.002203,0.003345,0.000000
498,1.28,0.000005,0.002203,0.003341,0.000000
499,1.27,0.000005,0.002200,0.003345,0.000000
