epoch,time,train_mse,train_l2,test_l2,learning_rate
423,1.72,0.000010,0.002351,0.002581,0.000000
424,1.73,0.000010,0.002359,0.002561,0.000000
Best model saved at epoch,424,with test_l2,0.002561
425,1.64,0.000010,0.002351,0.002564,0.000000
426,1.61,0.000010,0.002354,0.002564,0.000000
427,1.71,0.000010,0.002352,0.002565,0.000000
428,1.71,0.000010,0.002353,0.002572,0.000000
429,1.71,0.000010,0.002358,0.002559,0.000000
Best model saved at epoch,429,with test_l2,0.002559
430,1.73,0.000010,0.002350,0.002558,0.000000
Best model saved at epoch,430,with test_l2,0.002558
431,1.73,0.000010,0.002348,0.002563,0.000000
432,1.72,0.000010,0.002348,0.002582,0.000000
433,1.71,0.000010,0.002351,0.002555,0.000000
Best model saved at epoch,433,with test_l2,0.002555
434,1.72,0.000010,0.002346,0.002555,0.000000
435,1.72,0.000010,0.002346,0.002555,0.000000
436,1.72,0.000010,0.002342,0.002561,0.000000
437,1.72,0.000010,0.002349,0.002557,0.000000
438,1.72,0.000010,0.002348,0.002571,0.000000
439,1.63,0.000010,0.002344,0.002560,0.000000
440,1.71,0.000010,0.002345,0.002562,0.000000
441,1.72,0.000010,0.002348,0.002567,0.000000
442,1.72,0.000010,0.002343,0.002573,0.000000
443,1.71,0.000010,0.002355,0.002574,0.000000
444,1.72,0.000010,0.002342,0.002549,0.000000
Best model saved at epoch,444,with test_l2,0.002549
445,1.73,0.000010,0.002339,0.002548,0.000000
Best model saved at epoch,445,with test_l2,0.002548
446,1.72,0.000010,0.002344,0.002558,0.000000
447,1.71,0.000010,0.002341,0.002564,0.000000
448,1.71,0.000010,0.002341,0.002553,0.000000
449,1.71,0.000010,0.002338,0.002547,0.000000
Best model saved at epoch,449,with test_l2,0.002547
450,1.72,0.000010,0.002332,0.002544,0.000000
Best model saved at epoch,450,with test_l2,0.002544
451,1.70,0.000010,0.002333,0.002559,0.000000
452,1.65,0.000010,0.002332,0.002546,0.000000
453,1.59,0.000010,0.002332,0.002546,0.000000
454,1.72,0.000010,0.002332,0.002544,0.000000
455,1.72,0.000010,0.002331,0.002543,0.000000
Best model saved at epoch,455,with test_l2,0.002543
456,1.72,0.000010,0.002332,0.002547,0.000000
457,1.72,0.000010,0.002331,0.002546,0.000000
458,1.71,0.000010,0.002331,0.002547,0.000000
459,1.73,0.000010,0.002331,0.002549,0.000000
460,1.71,0.000010,0.002329,0.002550,0.000000
461,1.72,0.000010,0.002328,0.002544,0.000000
462,1.72,0.000010,0.002329,0.002546,0.000000
463,1.73,0.000010,0.002330,0.002554,0.000000
464,1.71,0.000010,0.002329,0.002544,0.000000
465,1.72,0.000010,0.002330,0.002546,0.000000
466,1.59,0.000010,0.002327,0.002545,0.000000
467,1.65,0.000010,0.002328,0.002543,0.000000
Best model saved at epoch,467,with test_l2,0.002543
468,1.71,0.000010,0.002326,0.002539,0.000000
Best model saved at epoch,468,with test_l2,0.002539
469,1.73,0.000010,0.002328,0.002543,0.000000
470,1.72,0.000010,0.002326,0.002541,0.000000
471,1.72,0.000010,0.002326,0.002539,0.000000
472,1.71,0.000010,0.002327,0.002545,0.000000
473,1.73,0.000010,0.002327,0.002553,0.000000
474,1.71,0.000010,0.002328,0.002547,0.000000
475,1.71,0.000010,0.002327,0.002543,0.000000
476,1.71,0.000010,0.002325,0.002545,0.000000
477,1.72,0.000010,0.002324,0.002549,0.000000
478,1.72,0.000010,0.002324,0.002540,0.000000
479,1.71,0.000010,0.002324,0.002536,0.000000
Best model saved at epoch,479,with test_l2,0.002536
480,1.65,0.000010,0.002325,0.002561,0.000000
481,1.72,0.000010,0.002324,0.002543,0.000000
482,1.71,0.000010,0.002323,0.002541,0.000000
483,1.71,0.000010,0.002323,0.002544,0.000000
484,1.71,0.000010,0.002322,0.002547,0.000000
485,1.71,0.000010,0.002323,0.002534,0.000000
Best model saved at epoch,485,with test_l2,0.002534
486,1.73,0.000010,0.002322,0.002538,0.000000
487,1.73,0.000010,0.002323,0.002539,0.000000
488,1.72,0.000010,0.002323,0.002539,0.000000
489,1.72,0.000010,0.002323,0.002544,0.000000
490,1.72,0.000010,0.002323,0.002556,0.000000
491,1.72,0.000010,0.002321,0.002536,0.000000
492,1.72,0.000010,0.002318,0.002537,0.000000
493,1.68,0.000010,0.002322,0.002537,0.000000
494,1.69,0.000010,0.002321,0.002536,0.000000
495,1.72,0.000010,0.002320,0.002532,0.000000
Best model saved at epoch,495,with test_l2,0.002532
496,1.73,0.000010,0.002317,0.002537,0.000000
497,1.72,0.000010,0.002319,0.002535,0.000000
498,1.72,0.000010,0.002317,0.002535,0.000000
499,1.72,0.000010,0.002316,0.002540,0.000000
