epoch,time,train_mse,train_l2,test_l2,learning_rate
200,2.44,2.927853e-08,2.442282e-02,2.885355e-02,1.000000e-03
201,2.44,3.883155e-08,2.770101e-02,2.553968e-02,1.000000e-03
202,2.44,3.948372e-08,2.812836e-02,3.050415e-02,1.000000e-03
203,2.44,3.111769e-08,2.511674e-02,2.569627e-02,1.000000e-03
204,2.44,2.909495e-08,2.430452e-02,2.559586e-02,1.000000e-03
205,2.44,2.792873e-08,2.380300e-02,2.471628e-02,1.000000e-03
206,2.44,3.557110e-08,2.660048e-02,3.143032e-02,1.000000e-03
207,2.44,3.246499e-08,2.568052e-02,2.562734e-02,1.000000e-03
208,2.44,2.791726e-08,2.380628e-02,2.473543e-02,1.000000e-03
209,2.44,2.663589e-08,2.329520e-02,2.625402e-02,1.000000e-03
210,2.44,2.856243e-08,2.418502e-02,2.532357e-02,1.000000e-03
211,2.44,2.953458e-08,2.453796e-02,2.455487e-02,1.000000e-03
Best model saved at epoch,211,with test_l2,2.455487e-02
212,2.44,3.159807e-08,2.520595e-02,2.419518e-02,1.000000e-03
Best model saved at epoch,212,with test_l2,2.419518e-02
213,2.44,3.078583e-08,2.487599e-02,2.649793e-02,1.000000e-03
214,2.44,2.707969e-08,2.346573e-02,2.514679e-02,1.000000e-03
215,2.44,3.041912e-08,2.471599e-02,2.831937e-02,1.000000e-03
216,2.44,3.062211e-08,2.480953e-02,2.398818e-02,1.000000e-03
Best model saved at epoch,216,with test_l2,2.398818e-02
217,2.44,3.057796e-08,2.483673e-02,2.549984e-02,1.000000e-03
218,2.44,2.801802e-08,2.380224e-02,3.112714e-02,1.000000e-03
219,2.44,3.215331e-08,2.549201e-02,2.619290e-02,1.000000e-03
220,2.44,2.822989e-08,2.392931e-02,2.387956e-02,1.000000e-03
Best model saved at epoch,220,with test_l2,2.387956e-02
221,2.44,2.625635e-08,2.314186e-02,2.565496e-02,1.000000e-03
222,2.44,3.394371e-08,2.607778e-02,2.450430e-02,1.000000e-03
223,2.44,3.446442e-08,2.626032e-02,2.474398e-02,1.000000e-03
224,2.44,2.747511e-08,2.365270e-02,2.366927e-02,1.000000e-03
Best model saved at epoch,224,with test_l2,2.366927e-02
225,2.44,3.330173e-08,2.591328e-02,2.657211e-02,1.000000e-03
226,2.44,2.818093e-08,2.388434e-02,2.659610e-02,1.000000e-03
227,2.44,2.809631e-08,2.382318e-02,2.385026e-02,1.000000e-03
228,2.44,2.813761e-08,2.386592e-02,2.362474e-02,1.000000e-03
Best model saved at epoch,228,with test_l2,2.362474e-02
229,2.44,3.364899e-08,2.590583e-02,2.650431e-02,1.000000e-03
230,2.44,3.035237e-08,2.470011e-02,2.387569e-02,1.000000e-03
231,2.44,2.481367e-08,2.246806e-02,2.542927e-02,1.000000e-03
232,2.44,2.586459e-08,2.303897e-02,2.363410e-02,1.000000e-03
233,2.44,2.805218e-08,2.380399e-02,2.522869e-02,1.000000e-03
234,2.44,2.812483e-08,2.390000e-02,2.499544e-02,1.000000e-03
235,2.44,2.766959e-08,2.375263e-02,2.478987e-02,1.000000e-03
236,2.44,2.575038e-08,2.286044e-02,2.723066e-02,1.000000e-03
237,2.44,2.682506e-08,2.331697e-02,2.451250e-02,1.000000e-03
238,2.44,2.611983e-08,2.305419e-02,2.550932e-02,1.000000e-03
239,2.44,2.489614e-08,2.248334e-02,2.487962e-02,1.000000e-03
240,2.44,2.340597e-08,2.187738e-02,2.375763e-02,1.000000e-03
241,2.44,2.841843e-08,2.387874e-02,2.344709e-02,1.000000e-03
Best model saved at epoch,241,with test_l2,2.344709e-02
242,2.44,2.395873e-08,2.211713e-02,2.430013e-02,1.000000e-03
243,2.45,2.887459e-08,2.417207e-02,3.329454e-02,1.000000e-03
244,2.44,3.018523e-08,2.476819e-02,2.315342e-02,1.000000e-03
Best model saved at epoch,244,with test_l2,2.315342e-02
245,2.44,2.475242e-08,2.249359e-02,2.847630e-02,1.000000e-03
246,2.44,3.775056e-08,2.729230e-02,2.409179e-02,1.000000e-03
247,2.44,2.500634e-08,2.259558e-02,2.364062e-02,1.000000e-03
248,2.44,2.562554e-08,2.275543e-02,2.339617e-02,1.000000e-03
249,2.44,2.691321e-08,2.332027e-02,2.308143e-02,1.000000e-03
Best model saved at epoch,249,with test_l2,2.308143e-02
250,2.44,2.406007e-08,2.215357e-02,2.387034e-02,1.000000e-03
251,2.44,2.755385e-08,2.362587e-02,2.411665e-02,1.000000e-03
252,2.44,3.119494e-08,2.508047e-02,2.453903e-02,1.000000e-03
253,2.44,2.640736e-08,2.316157e-02,2.283288e-02,1.000000e-03
Best model saved at epoch,253,with test_l2,2.283288e-02
254,2.44,2.529339e-08,2.264775e-02,2.401392e-02,1.000000e-03
255,2.44,2.484723e-08,2.247844e-02,2.358050e-02,1.000000e-03
256,2.44,2.534053e-08,2.276878e-02,2.292702e-02,1.000000e-03
257,2.44,2.312860e-08,2.171274e-02,2.539731e-02,1.000000e-03
258,2.44,2.562997e-08,2.289402e-02,2.461378e-02,1.000000e-03
259,2.44,2.349993e-08,2.190435e-02,2.511333e-02,1.000000e-03
260,2.44,2.543931e-08,2.270740e-02,2.375237e-02,1.000000e-03
261,2.44,2.536995e-08,2.280771e-02,2.546902e-02,1.000000e-03
262,2.44,2.294888e-08,2.165744e-02,2.231431e-02,1.000000e-03
Best model saved at epoch,262,with test_l2,2.231431e-02
263,2.45,2.372050e-08,2.197632e-02,2.406751e-02,1.000000e-03
264,2.44,2.343987e-08,2.182601e-02,2.323724e-02,1.000000e-03
265,2.44,2.896388e-08,2.413272e-02,2.795923e-02,1.000000e-03
266,2.44,3.213049e-08,2.536383e-02,2.509297e-02,1.000000e-03
267,2.44,2.584789e-08,2.291014e-02,2.265982e-02,1.000000e-03
268,2.44,2.554810e-08,2.271257e-02,2.417034e-02,1.000000e-03
269,2.44,2.602378e-08,2.289065e-02,2.964412e-02,1.000000e-03
270,2.44,2.435567e-08,2.223607e-02,2.253616e-02,1.000000e-03
271,2.44,2.370540e-08,2.192728e-02,2.284286e-02,1.000000e-03
272,2.44,2.373459e-08,2.199414e-02,2.676351e-02,1.000000e-03
273,2.44,2.240378e-08,2.129783e-02,2.495706e-02,1.000000e-03
274,2.44,2.650453e-08,2.315790e-02,2.343014e-02,1.000000e-03
275,2.44,2.338630e-08,2.182246e-02,2.264697e-02,1.000000e-03
276,2.44,2.434952e-08,2.218660e-02,2.278645e-02,1.000000e-03
277,2.44,2.261204e-08,2.144471e-02,2.341355e-02,1.000000e-03
278,2.44,2.499503e-08,2.248512e-02,2.296831e-02,1.000000e-03
279,2.44,2.246920e-08,2.141946e-02,2.307697e-02,1.000000e-03
280,2.44,2.174676e-08,2.107643e-02,2.189756e-02,1.000000e-03
Best model saved at epoch,280,with test_l2,2.189756e-02
281,2.44,2.262862e-08,2.139387e-02,2.285203e-02,1.000000e-03
282,2.44,2.254842e-08,2.155912e-02,2.360759e-02,1.000000e-03
283,2.44,2.526309e-08,2.261442e-02,2.516307e-02,1.000000e-03
